13 0 71 001;13 0 56 004;Alt Schwerin;M�ritz
13 0 74 013;13 0 58 018;Carlow;Nordwestmecklenburg
13 0 74 014;13 0 58 019;Cramonshagen;Nordwestmecklenburg
13 0 74 015;13 0 58 020;Dalberg-Wendelstorf;Nordwestmecklenburg
13 0 74 016;13 0 58 118;Damshagen;Nordwestmecklenburg
13 0 74 017;13 0 58 022;Dassow, Stadt;Nordwestmecklenburg
13 0 74 018;13 0 58 023;Dechow;Nordwestmecklenburg
13 0 74 019;13 0 58 025;Dorf Mecklenburg;Nordwestmecklenburg
13 0 74 020;13 0 58 026;Dragun;Nordwestmecklenburg
13 0 74 021;13 0 58 028;Gadebusch, Stadt;Nordwestmecklenburg
13 0 74 022;13 0 58 029;G�gelow;Nordwestmecklenburg
13 0 74 023;13 0 58 030;Glasin;Nordwestmecklenburg
13 0 74 024;13 0 58 031;Gottesgabe;Nordwestmecklenburg
13 0 74 025;13 0 58 032;Grambow;Nordwestmecklenburg
13 0 74 026;13 0 58 034;Grevesm�hlen, Stadt;Nordwestmecklenburg
13 0 74 027;13 0 58 035;Grieben;Nordwestmecklenburg
13 0 74 028;13 0 58 038;Gro� Molzahn;Nordwestmecklenburg
13 0 74 029;13 0 58 041;Gro� Siemz;Nordwestmecklenburg
13 0 74 030;13 0 58 042;Gro� Stieten;Nordwestmecklenburg
13 0 74 031;13 0 58 047;Hohen Viecheln;Nordwestmecklenburg
13 0 74 032;13 0 58 116;Hohenkirchen;Nordwestmecklenburg
13 0 74 033;13 0 58 048;Holdorf;Nordwestmecklenburg
13 0 74 034;13 0 58 049;Hornstorf;Nordwestmecklenburg
13 0 74 035;13 0 58 050;Insel Poel;Nordwestmecklenburg
13 0 74 036;13 0 58 051;Jesendorf;Nordwestmecklenburg
13 0 74 037;13 0 58 113;Kalkhorst;Nordwestmecklenburg
13 0 74 038;13 0 58 053;Klein Trebbow;Nordwestmecklenburg
13 0 74 039;13 0 58 054;Kl�tz, Stadt;Nordwestmecklenburg
13 0 74 040;13 0 58 055;Kneese;Nordwestmecklenburg
13 0 74 041;13 0 58 056;K�chelstorf ;Nordwestmecklenburg
13 0 74 042;13 0 58 115;K�nigsfeld;Nordwestmecklenburg
13 0 74 043;13 0 58 058;Krembz;Nordwestmecklenburg
13 0 74 044;13 0 58 059;Krusenhagen;Nordwestmecklenburg
13 0 74 045;13 0 58 060;Lockwisch;Nordwestmecklenburg
13 0 74 046;13 0 58 062;L�bberstorf;Nordwestmecklenburg
13 0 74 047;13 0 58 063;L�bow;Nordwestmecklenburg
13 0 74 048;13 0 58 064;L�bstorf;Nordwestmecklenburg
13 0 74 049;13 0 58 065;L�dersdorf;Nordwestmecklenburg
13 0 74 050;13 0 58 066;L�tzow;Nordwestmecklenburg
13 0 74 051;13 0 58 067;Mallentin;Nordwestmecklenburg
13 0 74 052;13 0 58 068;Menzendorf;Nordwestmecklenburg
13 0 74 053;13 0 58 069;Metelsdorf;Nordwestmecklenburg
13 0 74 054;13 0 58 071;M�hlen Eichsen;Nordwestmecklenburg
13 0 74 055;13 0 58 072;Nesow;Nordwestmecklenburg
13 0 74 056;13 0 58 073;Neuburg;Nordwestmecklenburg
13 0 74 057;13 0 58 074;Neukloster, Stadt;Nordwestmecklenburg
13 0 74 058;13 0 58 075;Niendorf;Nordwestmecklenburg
13 0 74 059;13 0 58 076;Papenhusen;Nordwestmecklenburg
13 0 74 060;13 0 58 078;Passee;Nordwestmecklenburg
13 0 74 061;13 0 58 079;Perlin;Nordwestmecklenburg
13 0 74 062;13 0 58 080;Pingelshagen;Nordwestmecklenburg
13 0 74 063;13 0 58 081;Pl�schow;Nordwestmecklenburg
13 0 74 064;13 0 58 082;Pokrent;Nordwestmecklenburg
13 0 74 065;13 0 58 084;Rehna, Stadt;Nordwestmecklenburg
13 0 74 066;13 0 58 086;Rieps;Nordwestmecklenburg
13 0 74 067;13 0 58 087;Roduchelstorf;Nordwestmecklenburg
13 0 74 068;13 0 58 088;Roggendorf;Nordwestmecklenburg
13 0 74 069;13 0 58 089;Roggenstorf;Nordwestmecklenburg
13 0 74 070;13 0 58 090;R�gnitz;Nordwestmecklenburg
13 0 74 071;13 0 58 091;R�ting;Nordwestmecklenburg
13 0 74 072;13 0 58 117;Schildetal;Nordwestmecklenburg
13 0 74 073;13 0 58 093;Schlagsdorf;Nordwestmecklenburg
13 0 74 074;13 0 58 094;Sch�nberg, Stadt;Nordwestmecklenburg
13 0 74 075;13 0 58 095;Seehof;Nordwestmecklenburg
13 0 74 076;13 0 58 096;Selmsdorf;Nordwestmecklenburg
13 0 74 077;13 0 58 098;Testorf-Steinfort;Nordwestmecklenburg
13 0 74 078;13 0 58 099;Thandorf;Nordwestmecklenburg
13 0 74 079;13 0 58 100;Upahl;Nordwestmecklenburg
13 0 74 080;13 0 58 101;Utecht;Nordwestmecklenburg
13 0 74 081;13 0 58 102;Veelb�ken;Nordwestmecklenburg
13 0 74 082;13 0 58 103;Ventschow;Nordwestmecklenburg
13 0 74 083;13 0 58 104;Vitense;Nordwestmecklenburg
13 0 74 084;13 0 58 105;Warin, Stadt;Nordwestmecklenburg
13 0 74 085;13 0 58 106;Warnow;Nordwestmecklenburg
13 0 74 086;13 0 58 107;Wedendorf;Nordwestmecklenburg
13 0 74 087;13 0 06 000;Wismar, Hansestadt;x
13 0 74 088;13 0 58 108;Zickhusen;Nordwestmecklenburg
13 0 74 089;13 0 58 109;Zierow;Nordwestmecklenburg
13 0 74 090;13 0 58 110;Zurow;Nordwestmecklenburg
13 0 74 091;13 0 58 111;Z�sow;Nordwestmecklenburg
13 0 75 001;13 0 62 001;Ahlbeck;Uecker-Randow
13 0 75 002;13 0 52 001;Alt Tellin;Demmin
13 0 75 003;13 0 62 002;Altwarp;Uecker-Randow
13 0 75 004;13 0 62 003;Altwigshagen;Uecker-Randow
13 0 75 005;13 0 59 002;Anklam, Stadt;Ostvorpommern
13 0 75 006;13 0 59 003;Bandelin;Ostvorpommern
13 0 75 007;13 0 59 005;Bargischow;Ostvorpommern
13 0 75 008;13 0 59 006;Behrenhoff;Ostvorpommern
13 0 75 009;13 0 52 008;Bentzin;Demmin
13 0 75 010;13 0 59 007;Benz;Ostvorpommern
13 0 75 011;13 0 62 005;Bergholz;Uecker-Randow
13 0 75 012;13 0 62 007;Blankensee;Uecker-Randow
13 0 75 013;13 0 59 008;Blesewitz;Ostvorpommern
13 0 75 014;13 0 62 008;Blumenhagen;Uecker-Randow
13 0 75 015;13 0 59 009;Boldekow;Ostvorpommern
13 0 75 016;13 0 62 009;Boock;Uecker-Randow
13 0 75 017;13 0 62 010;Brietzig;Uecker-Randow
13 0 75 018;13 0 59 011;Br�nzow;Ostvorpommern
13 0 75 019;13 0 59 012;Buddenhagen;Ostvorpommern
13 0 75 020;13 0 59 013;Bugewitz;Ostvorpommern
13 0 75 021;13 0 59 014;Buggenhagen;Ostvorpommern
13 0 75 022;13 0 59 015;Butzow;Ostvorpommern
13 0 75 023;13 0 52 016;Daberkow;Demmin
13 0 75 024;13 0 62 011;Damerow;Uecker-Randow
13 0 75 025;13 0 59 016;Dargelin;Ostvorpommern
13 0 75 026;13 0 59 017;Dargen;Ostvorpommern
13 0 75 027;13 0 59 018;Dersekow;Ostvorpommern
13 0 75 028;13 0 59 019;Diedrichshagen;Ostvorpommern
13 0 75 029;13 0 59 021;Ducherow;Ostvorpommern
13 0 75 030;13 0 52 020;D�vier;Demmin
13 0 75 031;13 0 62 012;Eggesin, Stadt;Uecker-Randow
13 0 75 032;13 0 62 013;Fahrenwalde;Uecker-Randow
13 0 75 033;13 0 62 014;Ferdinandshof;Uecker-Randow
13 0 75 034;13 0 59 022;Garz;Ostvorpommern
13 0 75 035;13 0 62 016;Glasow;Uecker-Randow
13 0 75 036;13 0 52 026;G�rmin;Demmin
13 0 75 037;13 0 62 017;Grambin;Uecker-Randow
13 0 75 038;13 0 62 018;Grambow;Uecker-Randow
13 0 75 039;13 0 01 000;Greifswald, Hansestadt;x
13 0 75 040;13 0 59 023;Gribow;Ostvorpommern
13 0 75 041;13 0 59 025;Gro� Kiesow;Ostvorpommern
13 0 75 042;13 0 62 019;Gro� Luckow;Uecker-Randow
13 0 75 043;13 0 59 027;Gro� Polzin;Ostvorpommern
13 0 75 044;13 0 59 028;G�tzkow, Stadt;Ostvorpommern
13 0 75 045;13 0 62 021;Hammer a. d. Uecker;Uecker-Randow
13 0 75 046;13 0 59 029;Hanshagen;Ostvorpommern
13 0 75 047;13 0 62 022;Heinrichsruh;Uecker-Randow
13 0 75 048;13 0 62 023;Heinrichswalde;Uecker-Randow
13 0 75 049;13 0 59 112;Heringsdorf;Ostvorpommern
13 0 75 050;13 0 59 031;Hinrichshagen;Ostvorpommern
13 0 75 051;13 0 62 024;Hintersee;Uecker-Randow
13 0 75 052;13 0 59 032;Hohendorf;Ostvorpommern
13 0 75 053;13 0 59 033;Iven;Ostvorpommern
13 0 75 054;13 0 52 039;Jarmen, Stadt;Demmin
13 0 75 055;13 0 62 025;Jatznick;Uecker-Randow
13 0 75 056;13 0 59 036;Kamminke;Ostvorpommern
13 0 75 057;13 0 59 037;Karlsburg;Ostvorpommern
13 0 75 058;13 0 59 038;Karlshagen;Ostvorpommern
13 0 75 059;13 0 59 039;Katzow;Ostvorpommern
13 0 75 060;13 0 59 040;Kemnitz;Ostvorpommern
13 0 75 061;13 0 59 041;Klein B�nzow;Ostvorpommern
13 0 75 062;13 0 62 026;Klein Luckow;Uecker-Randow
13 0 75 063;13 0 62 027;Koblentz;Uecker-Randow
13 0 75 064;13 0 59 042;K�lzin;Ostvorpommern
13 0 75 065;13 0 59 043;Korswandt;Ostvorpommern
13 0 75 066;13 0 59 044;Koserow;Ostvorpommern
13 0 75 067;13 0 62 028;Krackow;Uecker-Randow
13 0 75 068;13 0 59 045;Krien;Ostvorpommern
13 0 75 069;13 0 59 046;Kr�slin;Ostvorpommern
13 0 75 070;13 0 52 046;Kruckow;Demmin
13 0 75 071;13 0 62 029;Krugsdorf;Uecker-Randow
13 0 75 072;13 0 59 047;Krummin;Ostvorpommern
13 0 75 073;13 0 59 048;Krusenfelde;Ostvorpommern
13 0 75 074;13 0 59 049;Lassan, Stadt;Ostvorpommern
13 0 75 075;13 0 62 031;Leopoldshagen;Uecker-Randow
13 0 75 076;13 0 59 050;Levenhagen;Ostvorpommern
13 0 75 077;13 0 59 051;Liepen;Ostvorpommern
13 0 75 078;13 0 62 032;Liepgarten;Uecker-Randow
13 0 75 079;13 0 62 033;L�cknitz;Uecker-Randow
13 0 75 080;13 0 59 052;Loddin;Ostvorpommern
13 0 75 081;13 0 59 053;Loissin;Ostvorpommern
13 0 75 082;13 0 52 049;Loitz, Stadt;Demmin
13 0 75 083;13 0 59 055;Lubmin;Ostvorpommern
13 0 75 084;13 0 62 066;L�bs;Uecker-Randow
13 0 75 085;13 0 62 034;Luckow;Uecker-Randow
13 0 75 086;13 0 59 057;L�hmannsdorf;Ostvorpommern
13 0 75 087;13 0 59 059;L�tow;Ostvorpommern
13 0 75 088;13 0 59 060;Medow;Ostvorpommern
13 0 75 089;13 0 62 036;Meiersberg;Uecker-Randow
13 0 75 090;13 0 59 111;Mellenthin;Ostvorpommern
13 0 75 091;13 0 59 062;Mesekenhagen;Ostvorpommern
13 0 75 092;13 0 59 063;M�lschow;Ostvorpommern
13 0 75 093;13 0 62 038;M�nkebude;Uecker-Randow
13 0 75 094;13 0 59 065;Murchin;Ostvorpommern
13 0 75 095;13 0 62 039;Nadrensee;Uecker-Randow
13 0 75 096;13 0 59 066;Neetzow;Ostvorpommern
13 0 75 097;13 0 59 069;Neu Boltenhagen;Ostvorpommern
13 0 75 098;13 0 59 070;Neu Kosenow;Ostvorpommern
13 0 75 099;13 0 59 071;Neuendorf A;Ostvorpommern
13 0 75 100;13 0 59 072;Neuendorf B;Ostvorpommern
13 0 75 101;13 0 59 073;Neuenkirchen;Ostvorpommern
13 0 75 102;13 0 59 074;Neuenkirchen;Ostvorpommern
13 0 75 103;13 0 62 040;Nieden;Uecker-Randow
13 0 75 104;13 0 62 042;Papendorf;Uecker-Randow
13 0 75 105;13 0 62 043;Pasewalk, Stadt;Uecker-Randow
13 0 75 106;13 0 59 075;Peenem�nde;Ostvorpommern
13 0 75 107;13 0 62 044;Penkun, Stadt;Uecker-Randow
13 0 75 108;13 0 62 045;Pl�wen;Uecker-Randow
13 0 75 109;13 0 62 046;Polzow;Uecker-Randow
13 0 75 110;13 0 59 077;Postlow;Ostvorpommern
13 0 75 111;13 0 59 078;Pudagla;Ostvorpommern
13 0 75 112;13 0 59 080;Putzar;Ostvorpommern
13 0 75 113;13 0 62 047;Ramin;Uecker-Randow
13 0 75 114;13 0 59 081;Rankwitz;Ostvorpommern
13 0 75 115;13 0 62 049;Rollwitz;Uecker-Randow
13 0 75 116;13 0 59 084;Rossin;Ostvorpommern
13 0 75 117;13 0 62 050;Rossow;Uecker-Randow
13 0 75 118;13 0 62 051;Rothem�hl;Uecker-Randow
13 0 75 119;13 0 62 052;Rothenklempenow;Uecker-Randow
13 0 75 120;13 0 59 085;Rubenow;Ostvorpommern
13 0 75 121;13 0 59 086;Rubkow;Ostvorpommern
13 0 75 122;13 0 59 087;Sarnow;Ostvorpommern
13 0 75 123;13 0 52 098;Sassen-Trantow;Demmin
13 0 75 124;13 0 59 088;Sauzin;Ostvorpommern
13 0 75 125;13 0 59 089;Schmatzin;Ostvorpommern
13 0 75 126;13 0 62 053;Sch�nwalde;Uecker-Randow
13 0 75 127;13 0 59 091;Spantekow;Ostvorpommern
13 0 75 128;13 0 59 093;Stolpe;Ostvorpommern
13 0 75 129;13 0 59 094;Stolpe auf Usedom;Ostvorpommern
13 0 75 130;13 0 62 056;Strasburg (Uckermark), Stadt;Uecker-Randow
13 0 75 131;13 0 62 058;Torgelow, Stadt;Uecker-Randow
13 0 75 132;13 0 62 057;Torgelow-Holl�nderei;Uecker-Randow
13 0 75 133;13 0 59 095;Trassenheide;Ostvorpommern
13 0 75 134;13 0 52 078;Tutow;Demmin
13 0 75 135;13 0 59 096;�ckeritz;Ostvorpommern
13 0 75 136;13 0 62 059;Ueckerm�nde, Stadt;Uecker-Randow
13 0 75 137;13 0 59 097;Usedom, Stadt;Ostvorpommern
13 0 75 138;13 0 62 060;Viereck;Uecker-Randow
13 0 75 139;13 0 62 061;Vogelsang-Warsin;Uecker-Randow
13 0 75 140;13 0 52 083;V�lschow;Demmin
13 0 75 141;13 0 59 098;Wackerow;Ostvorpommern
13 0 75 142;13 0 59 099;Weitenhagen;Ostvorpommern
13 0 75 143;13 0 62 062;Wilhelmsburg;Uecker-Randow
13 0 75 144;13 0 59 101;Wolgast, Stadt;Ostvorpommern
13 0 75 145;13 0 59 102;Wrangelsburg;Ostvorpommern
13 0 75 146;13 0 59 103;Wusterhusen;Ostvorpommern
13 0 75 147;13 0 59 104;Zemitz;Ostvorpommern
13 0 75 148;13 0 59 105;Zempin;Ostvorpommern
13 0 75 149;13 0 62 064;Zerrenthin;Uecker-Randow
13 0 75 150;13 0 59 106;Ziethen;Ostvorpommern
13 0 75 151;13 0 59 107;Zinnowitz;Ostvorpommern
13 0 75 152;13 0 59 109;Zirchow;Ostvorpommern
13 0 75 153;13 0 62 065;Z�sedom;Uecker-Randow
13 0 75 154;13 0 59 110;Z�ssow;Ostvorpommern
13 0 76 001;13 0 54 001;Alt Krenzlin;Ludwigslust
13 0 76 002;13 0 54 002;Alt Zachun;Ludwigslust
13 0 76 003;13 0 54 003;Balow;Ludwigslust
13 0 76 004;13 0 54 004;Bandenitz;Ludwigslust
13 0 76 005;13 0 60 001;Banzkow;Parchim
13 0 76 006;13 0 60 094;Barkhagen;Parchim
13 0 76 007;13 0 60 003;Barnin;Parchim
13 0 76 008;13 0 54 007;Belsch;Ludwigslust
13 0 76 009;13 0 54 127;Bengerstorf;Ludwigslust
13 0 76 010;13 0 54 009;Besitz;Ludwigslust
13 0 76 011;13 0 60 004;Blankenberg;Parchim
13 0 76 012;13 0 54 010;Blievenstorf;Ludwigslust
13 0 76 013;13 0 54 011;Bobzin;Ludwigslust
13 0 76 014;13 0 54 013;Boizenburg/Elbe, Stadt;Ludwigslust
13 0 76 015;13 0 60 005;Borkow;Parchim
13 0 76 016;13 0 54 014;Brahlstorf;Ludwigslust
13 0 76 017;13 0 54 015;Brenz;Ludwigslust
13 0 76 018;13 0 54 017;Bresegard bei Eldena;Ludwigslust
13 0 76 019;13 0 54 016;Bresegard bei Picher;Ludwigslust
13 0 76 020;13 0 60 007;Br�el, Stadt;Parchim
13 0 76 021;13 0 54 018;Brunow;Ludwigslust
13 0 76 022;13 0 60 095;Buchberg;Parchim
13 0 76 023;13 0 60 008;B�low;Parchim
13 0 76 024;13 0 60 009;Cambs;Parchim
13 0 76 025;13 0 60 010;Crivitz, Stadt;Parchim
13 0 76 026;13 0 60 011;Dabel;Parchim
13 0 76 027;13 0 54 021;Dambeck;Ludwigslust
13 0 76 028;13 0 60 012;Damm;Parchim
13 0 76 029;13 0 60 013;Demen;Parchim
13 0 76 030;13 0 54 022;Dersenow;Ludwigslust
13 0 76 031;13 0 60 014;Diestelow;Parchim
13 0 76 032;13 0 60 015;Dobbertin;Parchim
13 0 76 033;13 0 60 096;Dobin am See;Parchim
13 0 76 034;13 0 54 024;D�mitz, Stadt;Ludwigslust
13 0 76 035;13 0 60 016;Doms�hl;Parchim
13 0 76 036;13 0 54 027;D�mmer;Ludwigslust
13 0 76 037;13 0 54 028;Eldena;Ludwigslust
13 0 76 038;13 0 60 017;Friedrichsruhe;Parchim
13 0 76 039;13 0 54 030;Gallin;Ludwigslust
13 0 76 040;13 0 60 093;Gallin-Kuppentin;Parchim
13 0 76 041;13 0 54 031;Gammelin;Ludwigslust
13 0 76 042;13 0 60 020;Ganzlin;Parchim
13 0 76 043;13 0 60 021;Gischow;Parchim
13 0 76 044;13 0 60 022;Gneven;Parchim
13 0 76 045;13 0 60 024;Godern;Parchim
13 0 76 046;13 0 54 034;G�hlen;Ludwigslust
13 0 76 047;13 0 60 025;G�hren;Parchim
13 0 76 048;13 0 60 026;Goldberg, Stadt;Parchim
13 0 76 049;13 0 54 035;Gorlosen;Ludwigslust
13 0 76 050;13 0 54 037;Grabow, Stadt;Ludwigslust
13 0 76 051;13 0 60 028;Granzin;Parchim
13 0 76 052;13 0 60 029;Grebbin;Parchim
13 0 76 053;13 0 54 125;Grebs-Niendorf;Ludwigslust
13 0 76 054;13 0 54 039;Gresse;Ludwigslust
13 0 76 055;13 0 54 040;Greven;Ludwigslust
13 0 76 056;13 0 60 030;Gro� Godems;Parchim
13 0 76 057;13 0 54 041;Gro� Krams;Ludwigslust
13 0 76 058;13 0 54 042;Gro� Laasch;Ludwigslust
13 0 76 059;13 0 60 032;Gro� Niendorf;Parchim
13 0 76 060;13 0 54 043;Hagenow, Stadt;Ludwigslust
13 0 76 061;13 0 60 033;Herzberg;Parchim
13 0 76 062;13 0 60 035;Hohen Pritz;Parchim
13 0 76 063;13 0 54 045;Holthusen;Ludwigslust
13 0 76 064;13 0 54 046;Hoort;Ludwigslust
13 0 76 065;13 0 54 047;H�lseburg;Ludwigslust
13 0 76 066;13 0 60 036;Karbow-Vietl�bbe;Parchim
13 0 76 067;13 0 54 049;Karenz;Ludwigslust
13 0 76 068;13 0 60 038;Karrenzin;Parchim
13 0 76 069;13 0 54 051;Karst�dt;Ludwigslust
13 0 76 070;13 0 54 052;Kirch Jesar;Ludwigslust
13 0 76 071;13 0 54 054;Klein Rogahn;Ludwigslust
13 0 76 072;13 0 60 040;Kobrow;Parchim
13 0 76 073;13 0 54 056;Kogel;Ludwigslust
13 0 76 074;13 0 54 057;K�rchow;Ludwigslust
13 0 76 075;13 0 60 041;Kreien;Parchim
13 0 76 076;13 0 54 058;Kremmin;Ludwigslust
13 0 76 077;13 0 60 042;Kritzow;Parchim
13 0 76 078;13 0 60 097;Kuhlen-Wendorf;Parchim
13 0 76 079;13 0 54 060;Kuhstorf;Ludwigslust
13 0 76 080;13 0 60 045;Langen Br�tz;Parchim
13 0 76 081;13 0 60 046;Langen Jarchow;Parchim
13 0 76 082;13 0 60 048;Leezen;Parchim
13 0 76 083;13 0 54 063;Lehsen;Ludwigslust
13 0 76 084;13 0 54 064;Leussow;Ludwigslust
13 0 76 085;13 0 60 098;Lewitzrand;Parchim
13 0 76 086;13 0 54 065;L�besse;Ludwigslust
13 0 76 087;13 0 54 066;L�blow;Ludwigslust
13 0 76 088;13 0 54 067;L�btheen, Stadt;Ludwigslust
13 0 76 089;13 0 60 049;L�bz, Stadt;Parchim
13 0 76 090;13 0 54 069;Ludwigslust, Stadt;Ludwigslust
13 0 76 091;13 0 60 050;Lutheran;Parchim
13 0 76 092;13 0 54 126;L�ttow-Valluhn;Ludwigslust
13 0 76 093;13 0 54 071;Malk G�hren;Ludwigslust
13 0 76 094;13 0 54 072;Malli�;Ludwigslust
13 0 76 095;13 0 60 051;Marnitz;Parchim
13 0 76 096;13 0 60 053;Mestlin;Parchim
13 0 76 097;13 0 54 074;Milow;Ludwigslust
13 0 76 098;13 0 54 075;M�llenbeck;Ludwigslust
13 0 76 099;13 0 54 076;Moraas;Ludwigslust
13 0 76 100;13 0 54 077;Muchow;Ludwigslust
13 0 76 101;13 0 60 054;Mustin;Parchim
13 0 76 102;13 0 54 078;Neu G�lze;Ludwigslust
13 0 76 103;13 0 54 079;Neu Kali�;Ludwigslust
13 0 76 104;13 0 60 055;Neu Poserin;Parchim
13 0 76 105;13 0 54 081;Neustadt-Glewe, Stadt;Ludwigslust
13 0 76 106;13 0 54 083;Nostorf;Ludwigslust
13 0 76 107;13 0 54 084;Pampow;Ludwigslust
13 0 76 108;13 0 60 056;Parchim, Stadt;Parchim
13 0 76 109;13 0 60 057;Passow;Parchim
13 0 76 110;13 0 54 086;P�tow-Steegen;Ludwigslust
13 0 76 111;13 0 54 087;Picher;Ludwigslust
13 0 76 112;13 0 60 059;Pinnow;Parchim
13 0 76 113;13 0 60 060;Plate;Parchim
13 0 76 114;13 0 60 061;Plau am See, Stadt;Parchim
13 0 76 115;13 0 54 089;Prislich;Ludwigslust
13 0 76 116;13 0 54 090;Pritzier;Ludwigslust
13 0 76 117;13 0 60 063;Raben Steinfeld;Parchim
13 0 76 118;13 0 54 091;Rastow;Ludwigslust
13 0 76 119;13 0 54 092;Redefin;Ludwigslust
13 0 76 120;13 0 60 067;Rom;Parchim
13 0 76 121;13 0 54 095;Schossin;Ludwigslust
13 0 76 122;13 0 54 096;Schwanheide;Ludwigslust
13 0 76 123;13 0 54 097;Setzin;Ludwigslust
13 0 76 124;13 0 60 070;Severin;Parchim
13 0 76 125;13 0 60 071;Siggelkow;Parchim
13 0 76 126;13 0 60 072;Spornitz;Parchim
13 0 76 127;13 0 54 098;Steesow;Ludwigslust
13 0 76 128;13 0 60 073;Sternberg, Stadt;Parchim
13 0 76 129;13 0 60 074;Stolpe;Parchim
13 0 76 130;13 0 54 099;Stralendorf;Ludwigslust
13 0 76 131;13 0 54 100;Strohkirchen;Ludwigslust
13 0 76 132;13 0 60 076;Suckow;Parchim
13 0 76 133;13 0 60 077;Sukow;Parchim
13 0 76 134;13 0 54 101;S�lstorf;Ludwigslust
13 0 76 135;13 0 60 099;Techentin;Parchim
13 0 76 136;13 0 54 102;Teldau;Ludwigslust
13 0 76 137;13 0 60 079;Tessenow;Parchim
13 0 76 138;13 0 54 103;Tessin b. Boizenburg;Ludwigslust
13 0 76 139;13 0 54 106;Toddin;Ludwigslust
13 0 76 140;13 0 60 080;Tramm;Parchim
13 0 76 141;13 0 54 107;Uelitz;Ludwigslust
13 0 76 142;13 0 54 109;Vellahn;Ludwigslust
13 0 76 143;13 0 54 110;Vielank;Ludwigslust
13 0 76 144;13 0 60 081;Wahlstorf;Parchim
13 0 76 145;13 0 54 111;Warlitz;Ludwigslust
13 0 76 146;13 0 54 112;Warlow;Ludwigslust
13 0 76 147;13 0 54 113;Warsow;Ludwigslust
13 0 76 148;13 0 60 082;Weitendorf;Parchim
13 0 76 149;13 0 60 083;Wendisch Priborn;Parchim
13 0 76 150;13 0 60 084;Wendisch Waren;Parchim
13 0 76 151;13 0 60 086;Werder;Parchim
13 0 76 152;13 0 54 117;Wittenburg, Stadt;Ludwigslust
13 0 76 153;13 0 54 124;Wittend�rp;Ludwigslust
13 0 76 154;13 0 54 118;Wittenf�rden;Ludwigslust
13 0 76 155;13 0 60 088;Witzin;Parchim
13 0 76 156;13 0 54 119;W�bbelin;Ludwigslust
13 0 76 157;13 0 60 089;Zahrensdorf;Parchim
13 0 76 158;13 0 60 090;Zapel;Parchim
13 0 76 159;13 0 54 121;Zarrentin am Schaalsee, Stadt;Ludwigslust
13 0 76 160;13 0 60 091;Ziegendorf;Parchim
13 0 76 161;13 0 54 122;Zierzow;Ludwigslust
13 0 76 162;13 0 60 092;Z�lkow;Parchim
13 0 76 163;13 0 54 123;Z�low;Ludwigslust
13003000;13003000;Rostock;Rostock
13004000;13004000;Schwerin;Schwerin
